path:hsa04151	path:hsa05200	185
path:hsa04151	path:hsa05165	160
path:hsa04010	path:hsa04014	128
path:hsa00190	path:hsa01100	124
path:hsa04151	path:hsa04014	116
path:hsa04151	path:hsa04510	114
path:hsa04010	path:hsa05200	112
path:hsa04014	path:hsa04015	111
path:hsa00190	path:hsa04714	103
path:hsa04010	path:hsa04151	102
path:hsa04630	path:hsa04060	97
path:hsa04510	path:hsa05165	96
path:hsa00190	path:hsa05012	96
path:hsa04151	path:hsa05163	94
path:hsa04010	path:hsa04015	94
path:hsa04810	path:hsa04510	93
path:hsa04151	path:hsa04015	91
path:hsa04630	path:hsa05200	89
path:hsa04510	path:hsa05200	89
path:hsa00190	path:hsa05016	89
path:hsa00190	path:hsa05010	89
path:hsa04310	path:hsa05200	84
path:hsa05160	path:hsa05161	81
path:hsa05165	path:hsa05203	79
path:hsa04150	path:hsa05165	78
path:hsa04151	path:hsa05167	77
path:hsa00564	path:hsa01100	77
path:hsa04810	path:hsa04015	76
path:hsa00190	path:hsa04932	75
path:hsa05166	path:hsa05203	73
path:hsa04151	path:hsa04630	73
path:hsa00562	path:hsa01100	73
path:hsa04620	path:hsa05161	71
path:hsa04151	path:hsa05161	70
path:hsa04150	path:hsa05200	69
path:hsa04024	path:hsa05200	68
path:hsa00230	path:hsa01100	68
path:hsa00010	path:hsa01100	68
path:hsa04022	path:hsa04270	67
path:hsa04151	path:hsa05215	66
path:hsa04510	path:hsa05205	66
path:hsa04151	path:hsa05170	66
path:hsa04114	path:hsa04914	66
path:hsa04020	path:hsa04022	66
path:hsa04620	path:hsa05169	65
path:hsa04510	path:hsa04512	65
path:hsa04060	path:hsa04062	65
path:hsa00980	path:hsa05204	64
path:hsa04915	path:hsa05200	64
path:hsa04620	path:hsa05164	64
path:hsa04151	path:hsa04926	64
path:hsa04014	path:hsa04810	64
path:hsa04150	path:hsa05205	63
path:hsa04927	path:hsa04934	63
path:hsa04727	path:hsa04723	63
path:hsa04060	path:hsa05200	61
path:hsa04620	path:hsa05170	61
path:hsa04620	path:hsa05167	61
path:hsa04621	path:hsa05164	61
path:hsa04010	path:hsa05163	61
path:hsa04010	path:hsa05161	61
path:hsa04727	path:hsa05032	61
path:hsa04015	path:hsa04510	61
path:hsa04210	path:hsa05200	60
path:hsa04010	path:hsa05170	60
path:hsa01521	path:hsa04151	60
path:hsa04151	path:hsa05205	59
path:hsa05169	path:hsa05203	59
path:hsa04724	path:hsa04723	59
path:hsa04151	path:hsa04152	59
path:hsa04014	path:hsa04072	59
path:hsa00830	path:hsa01100	59
path:hsa04151	path:hsa05226	58
path:hsa04151	path:hsa05224	58
path:hsa05161	path:hsa05203	58
path:hsa04066	path:hsa05200	58
path:hsa04810	path:hsa05205	57
path:hsa04010	path:hsa05205	57
path:hsa04020	path:hsa04921	57
path:hsa04010	path:hsa04722	57
path:hsa00983	path:hsa01100	57
path:hsa04310	path:hsa05225	56
path:hsa04151	path:hsa05218	56
path:hsa04728	path:hsa05034	56
path:hsa04910	path:hsa04931	56
path:hsa04010	path:hsa04810	56
path:hsa00590	path:hsa01100	56
path:hsa00561	path:hsa01100	56
path:hsa04151	path:hsa05222	55
path:hsa05167	path:hsa05203	55
path:hsa04022	path:hsa04925	55
path:hsa04010	path:hsa04921	55
path:hsa04010	path:hsa04510	55
path:hsa04151	path:hsa04068	55
path:hsa04024	path:hsa04015	55
path:hsa04650	path:hsa05167	54
path:hsa04310	path:hsa04934	54
path:hsa04310	path:hsa04916	54
path:hsa04620	path:hsa04621	54
path:hsa04310	path:hsa05226	53
path:hsa04310	path:hsa05165	53
path:hsa04728	path:hsa05031	53
path:hsa04015	path:hsa04611	53
path:hsa04310	path:hsa04390	53
path:hsa04024	path:hsa04020	53
path:hsa04310	path:hsa05224	52
path:hsa04024	path:hsa04925	52
path:hsa04151	path:hsa05166	51
path:hsa04110	path:hsa05166	51
path:hsa04010	path:hsa05166	51
path:hsa04020	path:hsa04925	51
path:hsa04151	path:hsa04062	51
path:hsa04010	path:hsa05226	50
path:hsa04010	path:hsa05224	50
path:hsa04210	path:hsa05170	50
path:hsa04620	path:hsa05168	50
path:hsa04668	path:hsa05163	50
path:hsa04630	path:hsa05162	50
path:hsa04724	path:hsa04728	50
path:hsa04010	path:hsa04380	50
path:hsa04152	path:hsa04211	50
path:hsa04150	path:hsa04151	50
path:hsa04151	path:hsa05203	49
path:hsa04010	path:hsa05167	49
path:hsa04620	path:hsa05160	49
path:hsa04620	path:hsa05142	49
path:hsa04211	path:hsa04213	49
path:hsa04151	path:hsa04072	49
path:hsa00240	path:hsa01100	49
path:hsa04010	path:hsa05218	48
path:hsa04620	path:hsa05162	48
path:hsa04620	path:hsa05152	48
path:hsa04010	path:hsa04912	48
path:hsa04151	path:hsa04910	48
path:hsa00510	path:hsa01100	48
path:hsa00140	path:hsa01100	48
path:hsa04020	path:hsa05200	47
path:hsa04668	path:hsa05167	47
path:hsa00190	path:hsa04723	47
path:hsa04020	path:hsa04270	47
path:hsa04020	path:hsa04261	47
path:hsa04068	path:hsa04218	47
path:hsa04910	path:hsa04152	47
path:hsa00330	path:hsa01100	47
path:hsa00270	path:hsa01100	47
path:hsa04659	path:hsa05321	46
path:hsa04310	path:hsa05205	46
path:hsa04630	path:hsa05161	46
path:hsa04210	path:hsa05161	46
path:hsa04068	path:hsa04910	46
path:hsa04260	path:hsa04261	46
path:hsa01521	path:hsa04012	46
path:hsa04668	path:hsa05170	45
path:hsa04622	path:hsa05169	45
path:hsa04630	path:hsa05167	45
path:hsa04630	path:hsa05165	45
path:hsa04620	path:hsa05165	45
path:hsa04024	path:hsa04926	45
path:hsa04810	path:hsa04360	45
path:hsa04151	path:hsa04211	45
path:hsa04151	path:hsa04066	45
path:hsa05161	path:hsa05225	44
path:hsa04210	path:hsa05167	44
path:hsa04660	path:hsa05166	44
path:hsa04622	path:hsa05161	44
path:hsa04630	path:hsa05160	44
path:hsa04210	path:hsa05160	44
path:hsa04010	path:hsa04926	44
path:hsa04022	path:hsa04924	44
path:hsa00280	path:hsa01100	44
path:hsa04310	path:hsa05217	43
path:hsa01521	path:hsa05214	43
path:hsa05160	path:hsa05203	43
path:hsa04210	path:hsa05163	43
path:hsa04621	path:hsa05152	43
path:hsa04020	path:hsa04970	43
path:hsa04010	path:hsa04668	43
path:hsa00982	path:hsa01100	43
path:hsa00980	path:hsa01100	43
path:hsa04668	path:hsa05166	42
path:hsa04910	path:hsa04922	42
path:hsa04210	path:hsa04668	42
path:hsa04010	path:hsa04660	42
path:hsa04020	path:hsa04371	42
path:hsa04150	path:hsa04140	42
path:hsa04151	path:hsa04071	42
path:hsa04010	path:hsa04068	42
path:hsa00565	path:hsa01100	42
path:hsa04510	path:hsa05222	41
path:hsa04010	path:hsa05169	41
path:hsa04630	path:hsa05164	41
path:hsa04150	path:hsa04910	41
path:hsa04020	path:hsa04750	41
path:hsa04810	path:hsa04670	41
path:hsa04310	path:hsa04550	41
path:hsa04110	path:hsa04218	41
path:hsa04010	path:hsa05231	40
path:hsa04151	path:hsa05225	40
path:hsa04012	path:hsa05214	40
path:hsa04010	path:hsa05210	40
path:hsa04110	path:hsa05200	40
path:hsa04210	path:hsa05169	40
path:hsa04622	path:hsa05168	40
path:hsa04622	path:hsa05164	40
path:hsa04010	path:hsa05164	40
path:hsa04630	path:hsa05163	40
path:hsa04020	path:hsa04971	40
path:hsa04024	path:hsa04934	40
path:hsa04151	path:hsa04931	40
path:hsa04024	path:hsa04912	40
path:hsa04020	path:hsa04720	40
path:hsa04270	path:hsa04371	40
path:hsa04151	path:hsa04371	40
path:hsa04910	path:hsa04211	40
path:hsa01521	path:hsa04010	40
path:hsa04010	path:hsa05418	39
path:hsa04630	path:hsa05169	39
path:hsa04810	path:hsa05163	39
path:hsa04020	path:hsa04912	39
path:hsa04024	path:hsa04720	39
path:hsa04810	path:hsa04666	39
path:hsa04014	path:hsa04660	39
path:hsa04660	path:hsa04658	39
path:hsa04151	path:hsa04620	39
path:hsa04010	path:hsa04370	39
path:hsa04010	path:hsa04210	39
path:hsa04810	path:hsa04062	39
path:hsa04151	path:hsa04012	39
path:hsa04010	path:hsa04012	39
path:hsa00520	path:hsa01100	39
path:hsa04151	path:hsa05231	38
path:hsa05160	path:hsa05225	38
path:hsa04010	path:hsa05215	38
path:hsa04151	path:hsa05210	38
path:hsa04012	path:hsa05210	38
path:hsa05215	path:hsa05206	38
path:hsa04010	path:hsa05145	38
path:hsa04151	path:hsa04933	38
path:hsa04140	path:hsa04910	38
path:hsa04020	path:hsa04725	38
path:hsa04660	path:hsa04659	38
path:hsa04010	path:hsa04072	38
path:hsa00860	path:hsa01100	38
path:hsa00600	path:hsa01100	38
path:hsa00260	path:hsa01100	38
path:hsa00071	path:hsa01100	38
path:hsa04210	path:hsa05210	37
path:hsa04728	path:hsa05032	37
path:hsa04020	path:hsa04924	37
path:hsa04151	path:hsa04915	37
path:hsa04020	path:hsa04728	37
path:hsa04072	path:hsa04664	37
path:hsa04010	path:hsa04664	37
path:hsa04010	path:hsa04620	37
path:hsa04670	path:hsa04514	37
path:hsa04140	path:hsa04211	37
path:hsa05212	path:hsa04151	37
path:hsa00380	path:hsa01100	37
path:hsa04010	path:hsa05225	36
path:hsa04151	path:hsa05221	36
path:hsa05214	path:hsa05206	36
path:hsa04210	path:hsa05166	36
path:hsa04150	path:hsa05163	36
path:hsa04620	path:hsa05145	36
path:hsa04010	path:hsa04933	36
path:hsa04024	path:hsa04928	36
path:hsa04020	path:hsa04724	36
path:hsa04151	path:hsa04261	36
path:hsa04151	path:hsa04210	36
path:hsa05223	path:hsa04151	36
path:hsa01521	path:hsa04150	36
path:hsa04010	path:hsa04062	36
path:hsa05212	path:hsa04010	36
path:hsa04151	path:hsa01522	36
path:hsa04260	path:hsa05414	35
path:hsa04260	path:hsa05410	35
path:hsa01521	path:hsa05223	35
path:hsa04151	path:hsa05220	35
path:hsa04066	path:hsa05205	35
path:hsa04210	path:hsa05165	35
path:hsa04210	path:hsa05164	35
