hsa:100126340	hsa-mir-944
hsa:100126340	MIR944
hsa:100126340	mir-944
hsa:100126340	MIRN944
hsa:100126341	MIR891A
hsa:100126341	MIRN891A
hsa:100126342	MIR892A
hsa:100126342	MIRN892A
hsa:100126343	hsa-mir-874
hsa:100126343	MIR874
hsa:100126343	mir-874
hsa:100126343	MIRN874
hsa:100126345	hsa-mir-889
hsa:100126345	MIR889
hsa:100126345	mir-889
hsa:100126345	MIRN889
hsa:100126346	MIR190B
hsa:100126346	mir-190b
hsa:100126346	MIRN190B
hsa:100126347	hsa-mir-887
hsa:100126347	MIR887
hsa:100126347	MIRN887
hsa:100126348	hsa-mir-760
hsa:100126348	MIR760
hsa:100126348	mir-760
hsa:100126348	MIRN760
hsa:100126349	hsa-mir-921
hsa:100126349	MIR921
hsa:100126349	MIRN921
hsa:100126350	hsa-mir-933
hsa:100126350	MIR933
hsa:100126350	mir-933
hsa:100126350	MIRN933
hsa:100126351	hsa-mir-939
hsa:100126351	MIR939
hsa:100126351	mir-939
hsa:100126351	MIRN939
hsa:100126352	MIR941-3
hsa:100126352	MIRN941-3
hsa:100126354	hsa-mir-297
hsa:100126354	MIR297
hsa:100126354	MIRN297
hsa:100126355	hsa-mir-365a
hsa:100126355	MIR365-1
hsa:100126355	MIR365A
hsa:100126355	mir-365a
hsa:100126355	MIRN365-1
hsa:100126356	hsa-mir-365b
hsa:100126356	MIR365-2
hsa:100126356	MIR365B
hsa:100126356	mir-365b
hsa:100126356	MIRN365-2
hsa:100126572	CX23
hsa:100126572	GJE1
hsa:100126780	SNAR-G1
hsa:100126781	SNAR-F
hsa:100126798	SNAR-A1
hsa:100126798	SNAR-A53113498
hsa:100126799	SNAR-A2
hsa:100126799	SNAR-A53129250
hsa:100126800	SNAR-A12
hsa:100126800	SNAR-A53102747
hsa:100127206	KIAA1024L
hsa:100127206	MINAR2
hsa:100127983	C8orf88
hsa:100128071	FAM229A
hsa:100128108	putative ubiquitin-conjugating enzyme E2Q2-like protein
hsa:100128124	HGC6.3
hsa:100128327	bA259P20.2
hsa:100128327	BET3L
hsa:100128327	TRAPPC3L
hsa:100128553	CTAGE4
hsa:100128553	cTAGE-4
hsa:100128569	C19orf71
hsa:100128731	OST4
hsa:100128908	LMLN2
hsa:100128927	LCCS6
hsa:100128927	ZBTB42
hsa:100128927	ZNF925
hsa:100129094	BTN4
hsa:100129094	BTNL10
hsa:100129094	BUTR1
hsa:100129098	translation initiation factor IF-2
hsa:100129128	KHDC1L
hsa:100129216	DEFB131B
hsa:100129239	CXorf51
hsa:100129239	CXorf51A
hsa:100129239	CXorf51B
hsa:100129250	C9orf133
hsa:100129250	SMIM27
hsa:100129250	TOPORS-AS1
hsa:100129271	C1orf68
hsa:100129271	LEP7
