path:hsa05200	path:hsa04060	17.6257561
path:hsa05200	path:hsa04010	15.76674699
path:hsa04151	path:hsa05200	14.8032477
path:hsa04060	path:hsa04062	13.18340998
path:hsa04010	path:hsa04933	12.7337615
path:hsa04060	path:hsa04144	12.67866776
path:hsa05200	path:hsa04350	12.53891713
path:hsa05200	path:hsa04520	12.35137955
path:hsa05200	path:hsa04510	12.07854837
path:hsa04060	path:hsa04064	11.81071145
path:hsa05200	path:hsa04024	11.80416961
path:hsa04151	path:hsa04933	11.77026221
path:hsa05200	path:hsa04020	11.72235143
path:hsa04010	path:hsa04668	11.71459586
path:hsa04151	path:hsa04010	11.56165547
path:hsa04010	path:hsa05166	11.49781792
path:hsa04060	path:hsa04620	11.4481009
path:hsa05200	path:hsa04110	11.36244694
path:hsa04060	path:hsa05215	11.32594181
path:hsa04010	path:hsa04062	11.32440087
path:hsa05200	path:hsa04066	11.23480721
path:hsa05200	path:hsa04210	11.21755173
path:hsa04010	path:hsa04015	11.13310267
path:hsa05200	path:hsa04915	11.10613503
path:hsa04010	path:hsa05205	10.96887381
path:hsa04060	path:hsa04520	10.96879643
path:hsa05200	path:hsa04310	10.9276552
path:hsa04060	path:hsa05321	10.89165414
path:hsa05200	path:hsa04150	10.88362221
path:hsa04010	path:hsa04014	10.82412894
path:hsa04010	path:hsa05133	10.79375516
path:hsa04151	path:hsa04668	10.75109657
path:hsa05166	path:hsa04668	10.68725902
path:hsa05200	path:hsa04630	10.67582463
path:hsa04060	path:hsa05322	10.66506898
path:hsa05200	path:hsa04370	10.65871506
path:hsa04010	path:hsa05164	10.62043023
path:hsa04151	path:hsa05166	10.53431863
path:hsa05200	path:hsa04512	10.38931729
path:hsa04010	path:hsa05161	10.36270119
path:hsa04151	path:hsa04062	10.36090158
path:hsa05200	path:hsa03320	10.33999602
path:hsa04010	path:hsa04380	10.28654935
path:hsa04010	path:hsa04621	10.26449859
path:hsa04060	path:hsa04650	10.18081668
path:hsa04151	path:hsa04015	10.16960338
path:hsa05200	path:hsa04115	10.16780597
path:hsa04151	path:hsa05205	10.00537452
path:hsa05200	path:hsa04330	10.00416961
path:hsa05200	path:hsa04340	10.00416961
path:hsa04010	path:hsa04810	9.91310135
path:hsa04151	path:hsa04014	9.86062965
path:hsa04060	path:hsa05332	9.79320614
path:hsa04010	path:hsa05152	9.68724797
path:hsa04010	path:hsa04620	9.58909179
path:hsa04933	path:hsa04350	9.50593164
path:hsa04010	path:hsa05215	9.4669327
path:hsa04014	path:hsa04015	9.43207685
path:hsa04010	path:hsa05218	9.41492085
path:hsa04151	path:hsa05161	9.3992019
path:hsa04060	path:hsa04360	9.36853555
path:hsa04151	path:hsa04380	9.32305006
path:hsa04010	path:hsa04350	9.2973249
path:hsa04630	path:hsa04060	9.29324151
path:hsa04010	path:hsa05120	9.26914574
path:hsa04060	path:hsa05310	9.25411877
path:hsa04620	path:hsa05142	9.22404713
path:hsa04010	path:hsa04550	9.16956801
path:hsa04668	path:hsa04064	9.14114344
path:hsa04014	path:hsa04144	9.11863283
path:hsa04010	path:hsa04520	9.10978732
path:hsa04010	path:hsa04072	9.03869164
path:hsa04380	path:hsa05323	8.99736691
path:hsa04151	path:hsa04064	8.98820305
path:hsa04010	path:hsa05140	8.95713654
path:hsa05142	path:hsa04350	8.93228024
path:hsa04010	path:hsa04068	8.93040989
path:hsa05166	path:hsa04064	8.9243655
path:hsa04010	path:hsa05210	8.9237531
path:hsa05164	path:hsa04144	8.91493412
path:hsa04010	path:hsa05132	8.86927397
path:hsa04010	path:hsa05212	8.84193491
path:hsa04010	path:hsa04510	8.83695614
path:hsa04810	path:hsa04062	8.71234746
path:hsa04020	path:hsa04933	8.68936594
path:hsa05142	path:hsa04610	8.68844181
path:hsa04010	path:hsa04540	8.66778608
path:hsa04151	path:hsa04620	8.6255925
path:hsa04060	path:hsa04657	8.62158649
path:hsa04015	path:hsa04810	8.52104926
path:hsa04151	path:hsa05215	8.50343341
path:hsa04010	path:hsa05219	8.48883313
path:hsa04010	path:hsa04020	8.4807592
path:hsa04151	path:hsa05218	8.45142156
path:hsa04010	path:hsa05145	8.44474708
path:hsa05164	path:hsa04621	8.35977406
path:hsa04810	path:hsa05205	8.3568204
path:hsa04110	path:hsa04933	8.32946145
path:hsa04010	path:hsa04650	8.32180757
